Time,PRECIP,PET_Pristley-Taylor(mm),runoff,srad(W/m2),tmax(C),tmin(C),vp(Pa)
2009-3-5,0,1.174564314,0.7023,477.87,4.39,-12.77,240
2009-3-6,0,1.564309782,0.8127,358.91,11.7,1.7,695.65
2009-3-7,0,2.019618078,0.9401,399.48,18.91,6.42,953.49
2009-3-8,0,2.368018286,0.9458,386.83,23.7,8.51,1120.87
2009-3-9,0,2.193912878,0.9005,393.58,20.5,5.71,920
2009-3-10,0,1.671682472,0.8382,300.3,12.27,3.5,800
2009-3-11,0,1.963299233,0.8042,362.8,16.03,4.5,840
2009-3-12,0,1.951502793,0.7929,396.88,15.08,1.84,707.41
2009-3-13,0,1.39131204,0.7646,248.01,6.92,0.48,638.42
2009-3-14,0,1.460255017,0.7476,298.82,7,-0.91,567.01
2009-3-15,1.69,1.479947541,0.7476,261.71,7.75,1.06,644.99
2009-3-16,1,1.388946177,0.7476,180.08,8,3.66,800
2009-3-17,0,1.777231019,0.7306,346.32,10.88,1.58,686.11
2009-3-18,0,2.105793911,0.7051,453.15,14.45,-1.5,560
2009-3-19,2.82,2.183769007,0.6966,331.79,15.36,2.22,720
2009-3-20,1.49,1.78261256,0.6966,368.21,9.5,-0.5,600
2009-3-21,0,1.711971103,0.6966,411.36,7.5,-4.28,440
2009-3-22,0,2.027271572,0.6853,455.47,11.55,-3.46,480
2009-3-23,0,2.001237734,0.6683,426.4,11,-1.86,531.39
2009-3-24,0,1.893592173,0.6428,432.26,9,-3.99,441.61
2009-3-25,0,2.000791613,0.6428,457.1,10,-4.84,440
2009-3-26,7,2.083558914,0.6739,273.76,11.92,1.87,709.7
2009-3-27,5.94,2.237299145,0.7646,256.19,14.32,5.18,894.5
2009-3-28,8.17,2.129576545,0.8438,215.08,13.83,6.61,968.93
2009-3-29,8.53,2.353131666,0.8778,250.45,15.63,7,1000
2009-3-30,0,2.585426616,0.8467,401.23,16.99,5.85,920
2009-3-31,0,2.24518824,0.807,409.46,11.99,0.81,640
2009-4-1,5.6,2.33572414,0.773,286.31,13.33,3.15,772.28
2009-4-2,8.37,2.056843435,0.9458,165.86,13.49,8.24,1099.22
2009-4-3,13.54,2.771810494,1.161,260.23,19.36,10.39,1271.09
2009-4-4,0,2.871087779,1.2488,382.42,19.5,9.5,1200
2009-4-5,0,2.83906065,1.0591,419.06,17.98,6.71,976.73
2009-4-6,22.14,2.677157899,1.1044,274,17,7.98,1078.32
2009-4-7,0,2.407447244,1.4527,405.77,12.5,2.6,727.77
2009-4-8,0,2.274808395,1.2771,416.81,10.41,0.44,635.03
2009-4-9,0,2.726355605,1.1044,485.9,14.39,0.75,633.37
2009-4-10,0,2.946130871,0.9939,465.79,16.97,4.31,802.8
2009-4-11,11.57,2.697740258,1.1497,295.74,15.39,6,920
2009-4-12,0,2.352889274,1.2346,403.82,10.63,1.19,654.83
2009-4-13,0,2.62812104,1.076,496.77,12.02,-1.8,522.11
2009-4-14,23.36,2.277421768,1.3649,239.81,11,3.93,800
2009-4-15,16.28,1.791838913,2.2031,134.52,8.5,4.81,865.05
2009-4-16,0,2.486263777,2.5429,408.11,11.23,1.67,693.64
2009-4-17,0,3.307143255,2.0247,540.17,17.61,-0.5,597.49
2009-4-18,0,3.883885252,1.5263,536.56,23,4.05,781.97
2009-4-19,0,3.492062685,1.2714,454.53,20.51,8.21,1096.62
2009-4-20,23.61,2.738557904,1.2091,242.41,15.47,8.18,1094.06
2009-4-21,10.65,2.965854924,1.3337,265.62,17.2,9.13,1170.21
2009-4-22,5.76,2.967192594,1.4328,292.24,16.12,7.21,1016.82
2009-4-23,0,2.82260405,1.481,409.66,13.87,4.62,849.38
2009-4-24,0,3.608336965,1.3281,541.86,18.84,1.94,715.5
2009-4-25,0,4.50726054,1.1865,521.69,27,9.73,1210.38
2009-4-26,0,5.099650548,1.0902,472.74,32.5,17.15,1947.95
2009-4-27,0,5.022831278,1.0251,465.88,31.8,16.98,1918.42
2009-4-28,0,4.885051397,0.9599,459.25,30.63,16.42,1867.48
2009-4-29,1.04,4.405383248,0.9231,501.73,25.5,10,1200.11
2009-4-30,0,3.052371052,0.9118,365.05,15.71,7.19,1015.37
2009-5-1,2,3.634781602,0.9005,411.36,20.34,10.02,1241.41
2009-5-2,2,3.421200191,0.9146,312.21,21,13.56,1565.02
2009-5-3,7,2.597547004,0.9345,156.9,15.56,10.99,1319.51
2009-5-4,18.24,2.03511747,1.2969,99.41,12.63,10,1240
2009-5-5,8.07,2.31220775,1.4045,128.49,13.98,10.5,1280
2009-5-6,7.4,2.730955145,1.8802,184.61,15.62,10.5,1280
2009-5-7,15.27,3.571911676,2.1181,271.55,20.71,12.54,1443.34
2009-5-8,0,4.190572134,2.1323,439.79,24,12.97,1477.52
2009-5-9,0,4.761552045,1.7528,467.55,27.83,14.99,1718.22
2009-5-10,0,4.475880464,1.5121,455.73,25.72,13.88,1590.1
2009-5-11,0,3.684180088,1.3139,419.62,19.5,9.8,1224.2
2009-5-12,0,3.811223358,1.1921,466.35,19.26,7.88,1070.09
2009-5-13,0,4.175917094,1.0987,539.37,20.5,4.98,878.11
2009-5-14,0,3.96874034,1.0279,424.25,21.5,11.33,1346.54
2009-5-15,2.22,3.829477789,0.9854,311.94,23.03,15.4,1751.94
2009-5-16,0,4.008669142,0.9713,362.55,23.51,15,1720
2009-5-17,6.67,3.987510962,1.0052,292.93,22.5,13.5,1560
2009-5-18,0,3.455317969,1.0109,406.69,17,8.24,1099.22
2009-5-19,0,3.821452133,0.943,533.25,17.02,3.13,770.77
2009-5-20,0,4.514074548,0.892,556.5,21.99,5.06,884.45
2009-5-21,0,4.875213575,0.8523,553.71,24.69,7,1000
2009-5-22,0,4.982734523,0.8212,507.84,26.5,11.67,1373.96
2009-5-23,0,4.940269818,0.7815,452.65,27.57,15.26,1740.83
2009-5-24,0,4.711467567,0.7362,404.61,27.27,17,1920.06
2009-5-25,0,4.650830013,0.7079,399.17,27.04,17.17,1947.48
2009-5-26,3.32,4.239624569,0.7192,325.97,22.5,12.21,1416.6
2009-5-27,4.8,3.709562605,0.7391,274.11,19.86,12,1399.76
2009-5-28,1.94,4.439093798,0.7164,442.2,24.02,13.53,1562.58
2009-5-29,7.88,4.521716516,0.7391,337.1,24.51,13.82,1585.78
2009-5-30,0,4.742764514,0.7504,470.36,25.5,13.75,1580.05
2009-5-31,0,4.963318147,0.7136,505.46,26,12.36,1428.49
2009-6-1,0,4.681781172,0.6796,534.79,22.82,7.86,1068.94
2009-6-2,5.4,5.106497292,0.6513,366.23,27.19,13.76,1580.83
2009-6-3,8.99,4.893852705,0.6456,324.38,27,15.77,1781.21
2009-6-4,7.9,3.755494836,0.6824,234.1,21,13.93,1594.32
2009-6-5,26.63,2.656263533,1.0817,117.85,17,13.76,1580.6
2009-6-6,0,3.531140939,1.8208,278.59,20.13,14,1600
2009-6-7,0,4.726077867,1.6849,448.04,25,13.52,1561.54
2009-6-8,0,4.927484318,1.3677,442.39,26.73,15.22,1737.3
2009-6-9,17.95,4.303628223,1.3422,245.08,25.65,18,2080
2009-6-10,0,4.438558041,1.4781,374.92,25.01,16.12,1819.16
2009-6-11,0,4.169734873,1.2686,327.79,24.47,17,1920
2009-6-12,3.82,4.380201405,1.1695,252.43,26.21,18.49,2119.41
2009-6-13,0,4.594160249,1.0449,371.59,26.71,18,2080
2009-6-14,1.01,4.510198074,0.9401,391.63,25.23,16.08,1812.25
2009-6-15,0,4.551171224,0.8807,440.65,23.9,13.28,1524.97
2009-6-16,4.99,4.072214668,0.8127,274.73,22.2,14.06,1605.03
2009-6-17,0.07,3.898470774,0.7759,373,20.33,12.16,1412.9
2009-6-18,15.7,3.397268295,0.875,183.99,20.85,15.82,1785.88
2009-6-19,19.55,3.976016591,1.1242,238.92,23.72,17.03,1924.15
2009-6-20,12.93,4.472902207,1.127,306.91,25,16,1800
2009-6-21,10.4,3.916977776,1.2997,226.28,24.5,18.44,2115.03
2009-6-22,4,4.006936044,1.2035,244.31,24.5,18,2080
2009-6-23,0.15,4.628231651,1.0845,427.9,26,16.6,1888.39
2009-6-24,1.26,4.278224828,0.9826,356.79,25.84,18.54,2125.96
2009-6-25,0,4.36564818,0.9118,371.05,26.14,18.5,2120.08
2009-6-26,0,5.055468409,0.8467,440.83,29,18.76,2162.31
2009-6-27,0,5.352159486,0.773,485.1,29.55,17.26,1961.2
2009-6-28,0,5.033177619,0.6966,464.71,28,16.98,1918.42
2009-6-29,0,5.238688731,0.6428,487.38,28.71,16.48,1877.01
2009-6-30,0,5.229905074,0.606,479.31,29,17.14,1942.69
2009-7-1,5.72,5.135903705,0.6598,347.43,29.01,17.96,2073.69
2009-7-2,2.92,4.836851759,0.6456,324.5,28.52,19.28,2245.34
2009-7-3,0,4.83757912,0.5947,444.97,27.66,17.72,2034.59
2009-7-4,0,4.852714559,0.5607,446.59,27.68,17.59,2014.64
2009-7-5,0,4.666235351,0.5239,435.49,26.5,16.83,1906.68
2009-7-6,0,4.839098615,0.504,444.2,27.5,17.25,1959.8
2009-7-7,0,5.1997292,0.4899,465.52,29.5,18,2079.2
2009-7-8,0,5.159756987,0.4701,487.53,28.5,16.17,1828.06
2009-7-9,0,4.710126586,0.4559,476.14,25.5,14.23,1618.67
2009-7-10,0,4.727111967,0.4474,499.5,24.86,12.52,1441.44
2009-7-11,0,4.858564783,0.4361,495.08,26,13.5,1560
2009-7-12,10.12,5.012995743,0.4219,329.49,29,18.21,2096.67
2009-7-13,0,5.153254181,0.4163,489.31,28.39,15.38,1750.15
2009-7-14,0,5.077759267,0.3993,496.48,27.63,14.3,1624
2009-7-15,0,5.252684554,0.3738,509.93,28.52,14.03,1602.7
2009-7-16,0,5.093132283,0.3625,412.47,30.47,19.97,2317.52
2009-7-17,0,5.153087645,0.3596,410.57,31,20.39,2383.19
2009-7-18,0,4.889452979,0.3426,396.01,29.5,19.55,2283.84
2009-7-19,0,5.118802985,0.3341,482.06,28.5,15.04,1720.36
2009-7-20,0,5.046646086,0.3341,464.89,28.5,15.75,1780.33
2009-7-21,22.9,4.426759637,0.6088,261.42,27.38,18.88,2180.56
2009-7-22,0,4.486908708,0.6173,362.18,27.45,18.49,2118.81
2009-7-23,7.77,4.102507225,0.5352,225.58,26.59,19.45,2271.78
2009-7-24,4.34,4.230488373,0.5069,256.98,26.16,17.91,2065.8
2009-7-25,2.01,4.912725817,0.4955,425.95,29.04,17.51,2001.96
2009-7-26,0,4.757584421,0.4786,348.98,30.54,21.45,2552.63
2009-7-27,0,4.628753732,0.4587,337.74,30.13,21.5,2560
2009-7-28,0,4.721369607,0.4531,371.51,29.83,20.23,2356.03
2009-7-29,10.51,4.527850306,0.4417,238.01,30.5,22.5,2720
2009-7-30,0,4.672771102,0.6173,335.24,31.18,22.61,2737.1
2009-7-31,10.72,4.664427082,0.572,263.56,30.7,21.75,2600.65
2009-8-1,0,4.739338431,0.7192,404.79,29.6,19.03,2204.13
2009-8-2,0,4.228812585,0.6343,322.85,28.42,20.61,2417.02
2009-8-3,18.99,4.338548679,0.6485,255.1,28.9,20.56,2409.88
2009-8-4,0,4.743003825,0.5578,414.6,29.81,18.82,2171.05
2009-8-5,0,4.481428745,0.5295,337.55,30.5,21.98,2636.83
2009-8-6,8,4.226538441,0.5663,277.25,27.38,18.37,2109.85
2009-8-7,0,4.144156797,0.5578,404.31,25.75,15.91,1792.84
2009-8-8,0,4.374665289,0.5154,418.59,27.49,16.86,1909.07
2009-8-9,21.1,4.277130018,0.6173,265.48,29.04,20.37,2379.61
2009-8-10,0,4.943272125,0.6315,422.62,32.28,20.53,2404.33
2009-8-11,0,4.705199033,0.538,364.92,32.5,22.88,2781.08
2009-8-12,39.8,4.413924561,0.5918,265.05,30.87,22,2640
2009-8-13,18.32,3.694095303,1.0534,211.7,27.5,21.11,2498.05
2009-8-14,0,3.877169135,0.9203,353.35,26.83,18.79,2165.78
2009-8-15,0,4.39334748,0.8665,429.17,29.02,18,2080
2009-8-16,0,4.73060964,0.7787,457.83,31,18,2080.25
2009-8-17,0,4.815283592,0.7079,436.06,32.42,20.02,2323.31
2009-8-18,0.58,4.651366381,0.6711,425.34,31.71,20,2320.49
2009-8-19,2.42,4.490990651,0.6116,347.67,32,21.96,2633.14
2009-8-20,0,4.400281021,0.521,366.24,32,22.5,2720
2009-8-21,0,4.051697341,0.4502,305.74,31.49,23.94,2986.66
2009-8-22,77.33,4.016703757,1.9935,244.56,30.55,22.5,2720
2009-8-23,9.44,3.863930188,4.0776,233.18,30,22.48,2716.22
2009-8-24,0,4.072658052,3.1998,370.02,30,20.66,2425.76
2009-8-25,0,4.240582626,2.2569,422.74,30,18.49,2118.81
2009-8-26,0,4.26628303,1.6027,402.51,30.98,20,2320.49
2009-8-27,0,3.87613386,1.2063,348.88,29.5,20.73,2437.34
2009-8-28,28.03,3.404401495,1.127,218.76,27.21,20.38,2380.59
2009-8-29,18,3.313355335,1.4951,201.66,27.49,21.23,2517.34
2009-8-30,8.81,3.783036956,1.6254,270.46,29,19.86,2309.02
2009-8-31,0,3.581050027,1.4838,403.26,26,15.76,1780.6
2009-9-1,0,3.368285027,1.229,422.08,23.5,12.73,1458.67
2009-9-2,0,3.454168003,1.0336,445.97,24,11.84,1386.94
2009-9-3,0,3.39336657,0.9288,412.76,24.5,13.73,1578.67
2009-9-4,0,3.447554455,0.8523,370.62,26.5,16.97,1919.33
2009-9-5,0,3.713183572,0.7929,414.23,28.16,16.36,1858.03
2009-9-6,0,3.549533582,0.7646,409.84,26.95,15.5,1760
2009-9-7,0,2.873450871,0.7079,264.85,24.45,18.17,2093.23
2009-9-8,0,2.733087276,0.6796,255.67,23.38,17.44,1990.79
2009-9-9,3.18,2.48631338,0.6598,166.12,22,17.06,1928.84
2009-9-10,21.18,2.372647492,0.7504,168.78,20.5,15.59,1767.14
2009-9-11,71.9,2.362381952,3.5962,169.52,20.7,15.79,1783.48
2009-9-12,12.52,2.164878068,5.6917,135.04,20.38,16.53,1882.78
2009-9-13,0,2.760203547,4.3608,298.59,23.97,17,1920.49
2009-9-14,0,3.233908598,3.1149,409.68,26.5,15,1720
2009-9-15,0,3.237822595,2.2059,395.24,27.25,16.27,1843.52
2009-9-16,0,2.907009095,1.6905,354.87,25,16.08,1817.14
2009-9-17,0,2.423999821,1.4272,301.2,20.77,14,1600
2009-9-18,0,2.708289592,1.2176,404.65,22,11.36,1348.72
2009-9-19,0,2.760091028,1.1213,426.04,22.5,10.36,1268.9
2009-9-20,0,2.750088653,1.0279,454.01,22.26,7.49,1039.42
2009-9-21,0,2.845676721,0.9543,442.19,24,9.41,1192.65
2009-9-22,0,2.879516894,0.9118,400.29,25.43,13.25,1519.55
2009-9-23,14,2.77515779,0.9061,224.73,27,18.88,2180.56
2009-9-24,3.68,2.758733814,0.9345,204.46,28.09,20.74,2438.45
2009-9-25,0,2.684980016,0.9345,353.98,25.22,15.23,1738.38
2009-9-26,8.85,2.425298855,0.9033,274.5,21.88,11.67,1373.78
2009-9-27,39.28,2.315556116,1.5801,220.01,22.47,14.86,1694.23
2009-9-28,3.24,2.525893996,2.3928,267.21,24.2,13.76,1580.6
2009-9-29,0,2.486496915,2.1351,391.88,23.5,10.96,1316.77
2009-9-30,0,2.174168221,1.7188,355.27,20,9.85,1227.96
2009-10-1,0,2.063409913,1.4158,405.79,18.07,5.03,882.21
2009-10-2,0,2.116376825,1.229,399.13,19.45,6.42,953.92
2009-10-3,10.14,2.096593906,1.178,203.59,21.88,14.48,1638.42
2009-10-4,0,2.310232136,1.1242,358.75,23.74,12.26,1420.58
2009-10-5,0,2.175147487,1.0251,386.35,22,8.75,1139.76
2009-10-6,0,2.016015617,0.9486,391.76,20,6.41,952.65
2009-10-7,2.35,2.113133192,0.9118,324.28,22.24,10.46,1276.85
2009-10-8,0,2.015554089,0.875,363.93,21.14,8.61,1128.66
2009-10-9,0,2.0928107,0.8382,334.61,23.05,11.62,1369.62
2009-10-10,0,2.188492104,0.8155,347.78,25,12,1400
2009-10-11,0,1.876353831,0.8014,389.39,21,4.51,841
2009-10-12,0,1.62629137,0.7815,314.97,16.5,5.74,920
2009-10-13,0,1.659228001,0.7815,303.16,17.73,7.23,1018.27
2009-10-14,0,1.543332962,0.7759,326.92,15.93,4.17,815.44
2009-10-15,16.04,1.266657775,0.8212,141.44,12.01,6.27,941.21
2009-10-16,10.96,1.104457215,0.9798,94.61,10.22,6.52,961.75
2009-10-17,9.51,1.04639737,1.144,78.64,10.05,7.07,1005.8
2009-10-18,22.23,1.042879061,1.6565,103.52,8.93,4.94,875.4
2009-10-19,0,1.208986908,2.0416,291.84,11.35,1.73,698.67
2009-10-20,0,1.391750712,1.8378,359.22,17.02,1.92,713.4
2009-10-21,0,1.545519006,1.5376,358.32,21.49,5,880
2009-10-22,0,1.621610777,1.3337,337.59,23.01,8.17,1093.95
2009-10-23,0,1.536159315,1.1865,278.22,21,10.51,1280.98
2009-10-24,11.13,1.481705588,1.1072,152.92,20.9,13.7,1576.12
2009-10-25,14.54,1.420215409,1.3507,221.47,19.95,8.23,1098.62
2009-10-26,0,1.246227972,1.3337,271.1,16.31,6.23,938.38
2009-10-27,26.9,1.246918739,1.379,153.04,17,9.81,1224.91
2009-10-28,46.16,1.284460478,2.6674,137.54,18.7,12.22,1417.94
2009-10-29,0,1.154318961,4.1626,191.59,15.81,9.23,1178.67
2009-10-30,0,1.09110275,3.3697,220.96,14.47,6.76,980.83
2009-10-31,6.01,1.285883042,2.7156,174.09,20,11.36,1348.73
2009-11-1,8.44,1.166189848,2.6221,159.76,17.59,10.02,1241.9
2009-11-2,0.02,0.958391467,2.6221,158.95,12.5,7.26,1020.6
2009-11-3,0,0.99334942,2.3305,296.82,15.37,2.97,757.46
2009-11-4,0,0.920100986,1.9963,307.2,14.47,0.89,640.09
2009-11-5,0,0.921735354,1.7755,268.77,13.63,3.17,773.94
2009-11-6,0,0.843840059,1.5999,277.02,12,0.97,640
2009-11-7,0,0.758088115,1.4753,312.83,11.88,-2.95,484.02
2009-11-8,0,0.901741562,1.3847,300.28,17.54,2.86,749.16
2009-11-9,0,0.925327745,1.3139,304.6,20.5,4,800
2009-11-10,0,1.000317462,1.2856,268.23,20,7.74,1058.83
2009-11-11,7.02,0.927294856,1.2912,138.11,16,9.06,1164.58
2009-11-12,30.96,0.763966952,1.4357,64.17,11,8.16,1092.45
2009-11-13,15.29,0.765445064,2.9733,63.2,11.5,8.71,1136.61
2009-11-14,5.34,0.835736336,3.3414,73.84,14.52,11.16,1332.88
2009-11-15,0,0.931975641,2.7949,171.65,18,11.5,1360
2009-11-16,0,0.856967286,2.3899,252.54,19,7.39,1031.42
2009-11-17,0,0.746859516,2.0416,246.7,15.5,4.48,838.42
2009-11-18,0,0.766027889,1.7925,207.71,14.92,6.36,948.79
2009-11-19,2.13,0.8405561,1.6254,180.27,17.32,9.8,1223.93
2009-11-20,5,0.804133041,1.5178,161.15,17.5,8.51,1120.42
2009-11-21,0,0.646775536,1.4583,247.79,14,3,760.25
2009-11-22,0,0.63273728,1.4073,235.68,13.11,3.03,762.08
2009-11-23,0,0.690003218,1.3649,148.35,12.5,6.99,999.06
2009-11-24,6.89,0.674332206,1.3875,46.19,11.48,9.41,1192.49
2009-11-25,0.71,0.68486545,1.3989,70.12,12.24,9.88,1230.1
2009-11-26,1.53,0.691306826,1.3762,96.25,12.84,9.5,1200
2009-11-27,0,0.623129325,1.3451,164.87,11.5,5.5,920
2009-11-28,0,0.582293573,1.2997,185.05,10.82,3.87,800
2009-11-29,0,0.449183477,1.2488,267.65,14.5,-0.49,600
2009-11-30,9.57,0.530214694,1.2403,187.56,16,3.19,775.49
2009-12-1,0,0.471587782,1.3252,243.8,12.11,0.35,628.04
2009-12-2,0,0.491024708,1.3366,235.21,12.98,1.69,695.32
2009-12-3,28.46,0.571646873,2.7156,178.99,19,6.24,939.22
2009-12-4,0,0.480252368,3.5962,242.39,15.38,2.66,732.83
2009-12-5,12.67,0.483264372,3.0016,143.62,9.5,1.49,679.37
2009-12-6,0,0.431213048,3.3131,161.73,4.75,-1.5,560
2009-12-7,0,0.394212115,3.1149,209.9,5.81,-3,480
2009-12-8,0,0.423876964,2.6561,203.68,7.48,-0.93,570.64
2009-12-9,52.85,0.453308095,4.3608,178.71,14.65,2.72,738.38
2009-12-10,0,0.430936323,6.3996,235.21,12.93,1.5,680
2009-12-11,0,0.351360209,4.9271,213.24,4,-4.91,440
2009-12-12,0,0.352287506,3.8511,204.19,3.67,-4.8,440
2009-12-13,24.26,0.34272901,3.2281,180.09,9.78,-2.75,500.05
2009-12-14,0,0.430860717,3.7661,207.26,10.98,1.36,668.59
2009-12-15,0,0.491785432,3.6812,173.7,11.5,3.96,800
2009-12-16,0,0.387118481,3.2564,211.1,8.81,-1,560
2009-12-17,0,0.360562316,2.8883,173.52,3,-4.06,440
2009-12-18,0,0.309327666,2.5372,203.03,1.5,-7.3,360
2009-12-19,17.62,0.341811354,2.3333,122.41,1,-5.49,400.89
2009-12-20,18.78,0.353117304,2.1351,97.1,-0.12,-5.01,439.37
2009-12-21,0,0.364497185,2.305,152.18,1.76,-4.05,443.82
2009-12-22,0,0.351542482,2.2597,194.43,3.66,-4.3,440
2009-12-23,0,0.274038396,2.1776,235.68,2,-9.32,298.67
2009-12-24,0,0.266766593,2.0331,237.27,2.01,-9.85,280.09
2009-12-25,0,0.335462536,1.9907,219.85,6.13,-4.42,440
2009-12-26,33.52,0.537619132,4.5873,103.06,11.64,5.81,920
2009-12-27,12.21,0.432318002,9.9958,194.35,12.48,1.88,710.44
2009-12-28,0,0.405930482,8.2119,189.33,7.5,-1,560
2009-12-29,0,0.36712352,5.4652,158.72,2,-4.44,440
2009-12-30,0,0.308530558,4.1343,202.38,0.17,-8.52,320
2009-12-31,8.97,0.384371438,3.5113,109.45,1.85,-3.77,458.67
2010-1-1,3.6,0.450856086,3.3697,78.93,3.73,0,600
2010-1-2,0,0.376087073,3.1715,191.59,2.77,-4.51,440
2010-1-3,0,0.339680264,2.8317,175.03,-1,-7.38,360
2010-1-4,0,0.373106909,2.6448,130.61,-0.75,-5.3,416.07
2010-1-5,0,0.389604264,2.4891,151.62,0.88,-4.52,440
2010-1-6,0,0.416425047,2.3361,144.48,1.99,-3.1,480
2010-1-7,0,0.431628279,2.22,178.05,4,-2.5,520
2010-1-8,2,0.404258167,2.1549,190.33,2.5,-4.5,440
2010-1-9,0,0.370759102,2.0728,193.22,0,-7,360
2010-1-10,0,0.332494973,1.9652,238.76,-0.85,-10.26,280
2010-1-11,0,0.352032227,1.8632,231.76,-0.29,-9.22,302.27
2010-1-12,0,0.401207391,1.8038,211.41,1.49,-6.23,381.32
2010-1-13,0,0.427435648,1.7585,206.41,2.45,-5,440
2010-1-14,0,0.413405038,1.7415,272.88,5.7,-6.46,363.34
2010-1-15,0,0.449392799,1.7415,288.2,10.52,-4.14,440
2010-1-16,0,0.473758972,1.7415,288.33,10.89,-3.5,480
2010-1-17,24.61,0.554693616,1.8604,179.66,9,-0.26,600
2010-1-18,17.02,0.592078382,2.86,170.37,10,1,640
2010-1-19,0,0.555731809,3.3131,272.33,11.5,-1.5,560
2010-1-20,0,0.570220196,3.1432,251.16,9.07,-1.36,560
2010-1-21,0,0.531553807,2.792,254.74,6.5,-3.86,451.31
2010-1-22,0,0.55641724,2.4494,244.49,6.5,-3,480.25
2010-1-23,0,0.551133395,2.1662,254.03,6,-3.98,441.35
2010-1-24,0,0.618269793,1.9992,274.12,9.85,-1.92,526.63
2010-1-25,17.87,0.777816221,2.1804,183.22,14,4.37,829.8
2010-1-26,14.77,0.70900609,3.1998,193.65,11.24,1,640
2010-1-27,0,0.623918569,3.3131,231.14,6,-2.14,520
2010-1-28,0,0.633514279,2.7128,284.62,7.78,-3.92,446.68
2010-1-29,0,0.547198032,2.6136,273.72,2.46,-7.8,335.91
2010-1-30,0,0.4475511,2.2767,156.3,-4.29,-9,320
2010-1-31,5.18,0.451849665,2.0841,196.64,-3.97,-11.7,240
2010-2-1,0,0.542891867,1.9878,300.92,0.36,-9.25,300.05
2010-2-2,0,0.581972211,1.9284,336.58,2.48,-9.6,280
2010-2-3,4.1,0.665596828,1.8887,191.92,3.88,-3.76,459.22
2010-2-4,0,0.690732492,1.8916,269.56,4.45,-3.75,459.78
2010-2-5,0,0.697678029,1.8746,239,4,-2.95,483.87
2010-2-6,36.33,0.652826727,1.7188,212.99,2,-6.27,378.36
2010-2-7,0,0.582576046,1.8236,351.42,-0.5,-12.14,240
2010-2-8,0,0.618085115,1.9227,337.95,0.16,-10.6,280
2010-2-9,0,0.698003212,1.9454,342.69,2.67,-8.31,320
2010-2-10,24.37,0.760941869,2.1124,226.14,3.94,-4.93,440
2010-2-11,13.51,0.729364387,2.4607,148.6,2.54,-2.67,506.33
2010-2-12,0,0.748277035,2.809,309.42,2.5,-6.4,368.34
2010-2-13,0,0.699000528,2.792,228.62,0.5,-5.37,410.71
2010-2-14,0,0.763252534,2.6561,249.3,2.16,-4.14,440
2010-2-15,3.56,0.840705994,2.4806,259.28,4,-5.62,400.25
2010-2-16,5.84,0.83747438,2.523,210.93,3.5,-3.53,477.46
2010-2-17,0,0.80441617,2.6165,271.65,2.12,-4.44,440
2010-2-18,0,0.923901323,2.5485,300.03,5.09,-2.24,520
2010-2-19,0,0.99506424,2.523,321.71,6.5,-1.5,560
2010-2-20,0,1.028172649,2.5797,318.31,6.95,-0.8,575.62
2010-2-21,0,1.070841919,2.6335,366.44,7.36,-2.17,520
2010-2-22,7.34,1.056058297,2.6844,271.33,6.5,-2.65,507.71
2010-2-23,24.4,1.005905746,4.1343,179.5,6.01,0.85,640
2010-2-24,19.02,1.018679747,9.7976,163.4,6.4,1.84,707.46
2010-2-25,9.37,0.978579902,9.203,183.51,4.52,-0.5,600
2010-2-26,8.05,0.858740641,7.1358,167.64,1.22,-3.17,480
2010-2-27,0,0.94506429,5.5501,254.28,2.86,-2.1,520
2010-2-28,0,1.055368204,4.7289,318.48,4.5,-1.92,526.23
2010-3-1,0,1.21542578,4.1059,358.87,7.38,-0.33,600
2010-3-2,0,1.263589768,3.8228,393.16,7.65,-1.25,560
2010-3-3,3,1.088618418,3.7378,175.72,5.64,1.25,660.33
2010-3-4,0,1.178052561,3.6529,268.25,6.7,1.5,680
2010-3-5,0,1.352369628,3.3414,358.64,8.5,0.48,638.57
2010-3-6,0,1.518106622,3.1432,427.49,10.5,-1.5,560
2010-3-7,0,1.682077306,2.86,440.87,13,-1.22,560
2010-3-8,0,1.822162098,2.6901,441.39,15,-0.47,600
2010-3-9,0,1.964430651,2.5259,440.28,16.88,1,640.25
2010-3-10,0,1.944342085,2.4183,444.69,16,0.01,600.8
2010-3-11,0,1.976376687,2.3475,410.44,16.17,4.25,820
2010-3-12,7.36,1.69991099,2.3871,218.77,13.34,6.76,980.55
2010-3-13,57.34,1.4094436,7.0509,132.22,10.83,7.21,1016.59
2010-3-14,22.61,1.466349336,13.9885,148.99,11,6.99,999.59
2010-3-15,14.74,1.393453162,12.2895,152.07,9,5,880
2010-3-16,4.75,1.82310517,9.5428,288.77,12.15,3,760
2010-3-17,0,2.236242393,6.881,473.56,16.92,-0.5,600
2010-3-18,0,2.462479544,5.1537,474.95,19.74,1.03,642.21
2010-3-19,0,2.627411364,4.3042,473.78,21.49,2.5,720
2010-3-20,0,2.751784603,3.7661,466.37,22.5,4.88,870.1
2010-3-21,0,2.682020495,3.3414,453.13,21.12,5.79,920
2010-3-22,13.33,2.467004662,3.1432,287.87,18.97,8.49,1119.3
2010-3-23,9.7,1.99974027,3.398,220.29,13.9,7,1000
2010-3-24,0,2.182979399,3.5962,357.61,14.85,6,920
2010-3-25,0,2.488937874,3.398,449.29,16.95,3.38,790.1
